CustomerID,PhoneNum,Email,,State,Country,Gender,Upd_JoinDate,Upd_LastPurchDate,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Upd_AccCreationDate,AccountStatus,Upd_LastUpdateDate,Updated_Referrer_Id,Domain of mail,Sum of Age,Sum of TotalSpent,Sum of LoyaltyPoints,Sum of PurchaseFrequency,Sum of FeedbackRating,Sum of OrderWise
Cust_2737,737-216-9331,neil.rodriguez@gmail.com,,Washington,India,Other,23-Oct-24,12-May-24,Others,PayPal,Married,23-Oct-24,Inactive,26-Jan-24,Cust_3262,gmail.com,35,157.72,250,6,1.2,2737
Cust_2738,744-582-3386,brandon.frye@yahoo.com,,Massachusetts,Slovakia (Slovak Republic),Female,15-Apr-24,10-Jul-24,Bronze,PayPal,Others,23-Oct-24,Active,18-Mar-24,Cust_2738,yahoo.com,34,4631.05,52,6,1.7,2738
Cust_2739,407-741-0402,kendra.peterson@yahoo.com,,Mississippi,Somalia,Female,23-Oct-24,23-Oct-24,Bronze,Credit Card,Others,02-Jan-24,Active,06-Apr-24,Cust_2739,yahoo.com,35,4764.68,250,6,1.4,2739
Cust_2740,932-975-5120,lucas.frye@gmail.com,,New Hampshire,Andorra,Male,23-Oct-24,30-Jan-24,Platinum,Credit Card,Single,10-May-24,Inactive,04-Apr-24,Cust_2740,gmail.com,65,7754.35,250,9,4.6,2740
Cust_2741,001-391-6503,ricardo.wilson@outlook.com,,Massachusetts,Ghana,Other,23-Oct-24,01-Sep-24,Bronze,PayPal,Married,06-Jan-24,Active,11-Sep-24,Cust_5098,outlook.com,44,9619.17,110,3,3.4,2741
Cust_2742,468-401-2145,charles.davis@gmail.com,,Oregon,Faroe Islands,Male,20-Jun-24,14-Oct-24,Gold,Debit Card,Divorced,23-Oct-24,Inactive,04-Aug-24,Cust_1492,gmail.com,60,9663.15,250,7,4.1,2742
Cust_2743,224-478-5376,allison.mccullough@outlook.com,,Montana,Austria,Female,23-Oct-24,03-Mar-24,Silver,Credit Card,Married,23-Oct-24,Active,04-Aug-24,Cust_4235,outlook.com,44,4558.92,117,8,2.9,2743
Cust_2744,223-462-2964,olivia.ford@yahoo.com,,Pennsylvania,Senegal,Male,13-Jan-24,05-May-24,Gold,Debit Card,Single,23-Oct-24,Inactive,02-Oct-24,Cust_200,yahoo.com,44,6903.33,419,3,3.7,2744
Cust_2745,481-310-9408,marie.johnson@gmail.com,,Maryland,Philippines,Other,23-Oct-24,21-May-24,Others,PayPal,Others,23-Oct-24,Active,14-Apr-24,Cust_2745,gmail.com,41,6329.24,460,6,1.6,2745
Cust_2746,478-733-9715,shannon.clark@outlook.com,,Indiana,Christmas Island,Other,23-Oct-24,23-Oct-24,Silver,Cash,Married,16-Feb-24,Active,10-Jul-24,Cust_1071,outlook.com,44,1908.64,250,6,1.6,2746
Cust_2747,828-312-5134,ryan.waller@gmail.com,,Alaska,Luxembourg,Other,23-Oct-24,15-Aug-24,Silver,PayPal,Married,19-Apr-24,Active,22-Feb-24,Cust_2747,gmail.com,32,4232.85,9,5,2.9,2747
Cust_2748,889-624-0659,kristy.diaz@outlook.com,,Arizona,Israel,Female,13-May-24,23-Oct-24,Others,Cash,Married,23-Oct-24,Active,02-Feb-24,Cust_3207,outlook.com,32,8511.54,122,6,2.9,2748
Cust_2749,174-697-2068,amy.barnes@gmail.com,,New Mexico,Guinea-Bissau,Other,02-Mar-24,23-Oct-24,Platinum,Cash,Married,23-Oct-24,Active,28-May-24,Cust_2749,gmail.com,44,945.08,464,6,1.7,2749
Cust_2750,786-791-0866,donna.hale@yahoo.com,,Wyoming,Syrian Arab Republic,Other,24-May-24,23-Oct-24,Others,Cash,Divorced,23-Oct-24,Active,07-May-24,Cust_3082,yahoo.com,44,3010.46,413,10,5,2750
Cust_2751,198-986-6520,jon.bradford@gmail.com,,Arizona,France,Male,08-Jul-24,23-Oct-24,Bronze,Debit Card,Others,07-Aug-24,Inactive,21-Apr-24,Cust_8720,gmail.com,44,2657.95,250,6,2.9,2751
Cust_2752,706-241-2738,stephanie.cochran@outlook.com,,Louisiana,Seychelles,Other,23-Oct-24,23-Oct-24,Others,PayPal,Single,18-Jun-24,Inactive,21-May-24,Cust_2752,outlook.com,57,8144.33,250,8,1.9,2752
Cust_2753,377-351-3937,andrea.parsons@gmail.com,,Alaska,French Southern Territories,Male,30-Aug-24,10-Jan-24,Bronze,Debit Card,Others,25-Sep-24,Active,27-Jan-24,Cust_2753,gmail.com,44,3472.8,392,11,3.1,2753
Cust_2754,738-365-7697,dwayne.jackson@gmail.com,,Tennessee,Puerto Rico,Male,23-Oct-24,23-Oct-24,Bronze,Debit Card,Single,08-Jul-24,Inactive,29-Feb-24,Cust_2754,gmail.com,48,7161.53,250,5,2.9,2754
Cust_2755,332-224-3740,john.taylor@gmail.com,,Michigan,Swaziland,Male,23-Oct-24,30-May-24,Others,Debit Card,Married,04-Sep-24,Inactive,06-Aug-24,Cust_2755,gmail.com,44,1167.94,250,6,2,2755
Cust_2756,421-857-3105,jillian.madden@gmail.com,,North Carolina,Panama,Other,23-Oct-24,23-Oct-24,Silver,Cash,Others,09-Mar-24,Active,03-Jan-24,Cust_1813,gmail.com,44,4020.92,250,6,4.7,2756
Cust_2757,223-415-4635,elizabeth.ford@gmail.com,,South Carolina,Iraq,Female,23-Oct-24,23-Oct-24,Others,PayPal,Married,23-Oct-24,Inactive,08-Jun-24,Cust_2883,gmail.com,46,4373.32,87,6,2.9,2757
Cust_2758,001-653-6228,jo.carlson@gmail.com,,Alabama,Vietnam,Male,23-Oct-24,18-Mar-24,Platinum,PayPal,Married,23-Oct-24,Active,22-May-24,Cust_2238,gmail.com,44,8396.56,250,6,2.9,2758
Cust_2759,354-1-,mark.bowman@gmail.com,,Arizona,Turkey,Male,16-May-24,31-Jul-24,Platinum,Cash,Single,23-Oct-24,Active,29-Jan-24,Cust_2759,gmail.com,28,7380.91,250,4,5,2759
Cust_2760,503-411-6849,brent.fitzpatrick@outlook.com,,South Dakota,Sao Tome and Principe,Female,18-Feb-24,03-Aug-24,Silver,Debit Card,Others,12-Jun-24,Active,08-Jul-24,Cust_2760,outlook.com,44,7066.6,471,6,1.3,2760
Cust_2761,756-776-1135,jonathan.garcia@outlook.com,,New Jersey,Papua New Guinea,Female,06-Apr-24,23-Oct-24,Others,Debit Card,Others,16-Jun-24,Inactive,02-Jul-24,Cust_2761,outlook.com,44,8710.67,250,6,2.9,2761
Cust_2762,916-637-1834,terrence.wise@gmail.com,,Missouri,Central African Republic,Female,28-Jun-24,23-Oct-24,Bronze,Credit Card,Divorced,25-Jun-24,Active,31-Jul-24,Cust_702,gmail.com,44,160.66,212,1,4.7,2762
Cust_2763,205-711-8459,samuel.weaver@outlook.com,,Oregon,Panama,Other,23-Oct-24,13-Apr-24,Platinum,Credit Card,Others,23-Oct-24,Active,06-May-24,Cust_7666,outlook.com,25,1119.61,319,3,1.8,2763
Cust_2764,291-570-9084,steven.green@outlook.com,,Louisiana,Zimbabwe,Male,23-Oct-24,05-Jan-24,Others,Cash,Single,23-Oct-24,Active,15-Oct-24,Cust_2764,outlook.com,44,9429.43,458,10,3.4,2764
Cust_2765,418-9-,ruth.erickson@gmail.com,,Minnesota,Madagascar,Female,31-May-24,23-Oct-24,Others,PayPal,Single,04-Mar-24,Active,02-Apr-24,Cust_1106,gmail.com,23,7580.63,250,9,2.5,2765
Cust_2766,243-700-5159,christopher.reeves@gmail.com,,Tennessee,New Zealand,Other,07-Jul-24,23-Oct-24,Platinum,PayPal,Married,23-Oct-24,Active,18-Apr-24,Cust_3221,gmail.com,69,3166.13,30,7,2.9,2766
Cust_2767,590-464-0034,emily.herring@gmail.com,,South Dakota,Isle of Man,Male,23-Oct-24,23-Oct-24,Silver,Cash,Married,10-May-24,Active,18-Apr-24,Cust_2767,gmail.com,44,2734.54,308,7,3.2,2767
Cust_2768,966-816-8461,gavin.schmidt@gmail.com,,New Hampshire,Slovakia (Slovak Republic),Other,23-Oct-24,23-Oct-24,Others,Cash,Divorced,23-Oct-24,Active,26-Sep-24,Cust_7135,gmail.com,48,1100.66,477,2,2.9,2768
Cust_2769,194-042-3111,timothy.jenkins@gmail.com,,New Mexico,Botswana,Female,23-Oct-24,23-Oct-24,Bronze,Credit Card,Divorced,23-Oct-24,Active,31-Jan-24,Cust_9026,gmail.com,44,4880.52,25,6,2.9,2769
Cust_2770,393-651-0134,nicole.ruiz@outlook.com,,Hawaii,Niue,Male,23-Oct-24,23-Oct-24,Bronze,Cash,Married,31-Aug-24,Inactive,27-Sep-24,Cust_6623,outlook.com,26,3127.3,406,6,3.4,2770
Cust_2771,343-697-0800,andrew.trevino@yahoo.com,,Maryland,French Southern Territories,Male,11-Mar-24,23-Oct-24,Others,Credit Card,Divorced,23-Mar-24,Active,22-Feb-24,Cust_2771,yahoo.com,59,1616.11,373,6,1,2771
Cust_2772,928-502-7828,kelly.herman@gmail.com,,New Hampshire,Christmas Island,Male,23-Oct-24,23-Oct-24,Others,Cash,Married,23-Oct-24,Active,14-Jul-24,Cust_8071,gmail.com,19,229.58,438,6,2.9,2772
Cust_2773,172-451-0487,anthony.sweeney@outlook.com,,Washington,Chile,Male,07-Oct-24,11-Aug-24,Others,Credit Card,Single,30-Sep-24,Inactive,13-Aug-24,Cust_2773,outlook.com,44,9170.5,250,4,3.3,2773
Cust_2774,001-722-3216,julie.cameron@outlook.com,,New Mexico,Micronesia,Other,23-Oct-24,23-Oct-24,Gold,Cash,Divorced,23-Oct-24,Active,24-Jan-24,Cust_5542,outlook.com,44,2556.71,250,6,2.9,2774
Cust_2775,352-408-2820,angela.rodriguez@yahoo.com,,Massachusetts,Isle of Man,Male,07-May-24,23-Oct-24,Bronze,PayPal,Others,23-Oct-24,Inactive,24-Jan-24,Cust_2775,yahoo.com,30,3269.31,250,6,2.6,2775
Cust_2776,934-839-9422,christopher.stein@yahoo.com,,Massachusetts,Estonia,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Others,15-Jul-24,Active,24-Aug-24,Cust_2776,yahoo.com,44,2064.18,250,6,2.9,2776
Cust_2777,209-371-7257,aimee.mcguire@outlook.com,,Vermont,Mauritius,Other,23-Oct-24,02-Mar-24,Bronze,Credit Card,Married,22-Jul-24,Active,07-Feb-24,Cust_9703,outlook.com,64,3356.93,250,6,2.9,2777
Cust_2778,001-788-9709,carlos.watts@yahoo.com,,Pennsylvania,Sierra Leone,Male,03-Feb-24,23-Oct-24,Silver,Credit Card,Married,08-Oct-24,Active,01-Jul-24,Cust_2778,yahoo.com,44,7167.11,250,6,2.9,2778
Cust_2779,449-971-1552,damon.mckenzie@outlook.com,,Kentucky,Myanmar,Male,20-Feb-24,23-Oct-24,Gold,Credit Card,Others,08-May-24,Active,22-Mar-24,Cust_8633,outlook.com,54,2799.3,380,6,3.8,2779
Cust_2780,400-817-4968,kathy.walker@yahoo.com,,Pennsylvania,Mauritius,Male,20-Jul-24,23-Oct-24,Silver,Cash,Others,23-Oct-24,Inactive,14-Jul-24,Cust_6164,yahoo.com,63,1878.43,395,3,2.9,2780
Cust_2781,399-707-8420,jared.johnson@gmail.com,,Maryland,Bouvet Island (Bouvetoya),Female,23-Oct-24,12-Jul-24,Others,Cash,Single,23-Oct-24,Inactive,12-Oct-24,Cust_3728,gmail.com,48,8628.21,175,6,2.6,2781
Cust_2782,657-537-1521,misty.anthony@gmail.com,,New Hampshire,Anguilla,Female,23-Oct-24,23-Oct-24,Silver,PayPal,Married,25-Aug-24,Active,30-Jul-24,Cust_8319,gmail.com,46,5761.16,250,6,4.1,2782
Cust_2783,419-7-,amanda.booker@outlook.com,,Rhode Island,Cambodia,Male,29-Jul-24,02-Mar-24,Platinum,Cash,Single,23-Oct-24,Active,20-Jan-24,Cust_2783,outlook.com,36,2595.31,400,6,2.9,2783
Cust_2784,473-452-3467,terry.johnston@yahoo.com,,Ohio,Saint Helena,Female,27-Sep-24,22-Feb-24,Bronze,PayPal,Married,23-Oct-24,Inactive,24-Jun-24,Cust_2784,yahoo.com,27,4427.28,250,6,2.9,2784
Cust_2785,527-930-4724,theresa.martinez@outlook.com,,Michigan,Montserrat,Other,23-Oct-24,23-Oct-24,Silver,PayPal,Others,23-Oct-24,Active,28-Sep-24,Cust_2785,outlook.com,44,9978.96,430,2,2.9,2785
Cust_2786,137-861-4258,kenneth.barnes@gmail.com,,Minnesota,Vietnam,Other,29-Jan-24,11-May-24,Others,Cash,Divorced,23-Oct-24,Active,19-Apr-24,Cust_2786,gmail.com,44,9455.77,250,6,1.4,2786
Cust_2787,842-458-9157,jerry.robertson@gmail.com,,Connecticut,Yemen,Female,09-May-24,06-Jun-24,Bronze,PayPal,Divorced,23-Oct-24,Inactive,20-Jan-24,Cust_2787,gmail.com,46,1170.12,232,5,1.9,2787
Cust_2788,320-371-7474,vanessa.johnson@outlook.com,,Michigan,India,Male,12-Sep-24,20-Jul-24,Silver,Cash,Single,23-Oct-24,Active,04-Sep-24,Cust_7807,outlook.com,63,780.36,40,6,3.3,2788
Cust_2789,838-585-6558,jocelyn.thompson@yahoo.com,,South Dakota,Bermuda,Male,30-Jan-24,23-Oct-24,Platinum,Cash,Divorced,23-Oct-24,Active,10-May-24,Cust_2789,yahoo.com,59,3411.54,485,6,2.9,2789
Cust_2790,172-354-3929,michelle.sanders@gmail.com,,New Jersey,Kazakhstan,Other,03-Jul-24,23-Oct-24,Platinum,PayPal,Single,23-Oct-24,Active,14-Jun-24,Cust_5766,gmail.com,44,6150.22,250,11,2.8,2790
Cust_2791,439-509-0766,anita.hubbard@gmail.com,,Maryland,Ireland,Female,23-Oct-24,23-Oct-24,Bronze,Cash,Divorced,10-Jan-24,Active,06-Feb-24,Cust_2806,gmail.com,44,5442.46,119,6,2.9,2791
Cust_2792,565-445-8958,edwin.butler@yahoo.com,,Arkansas,Svalbard & Jan Mayen Islands,Male,15-May-24,23-Oct-24,Bronze,Credit Card,Married,23-Oct-24,Active,31-Jan-24,Cust_7906,yahoo.com,18,5023.18,70,6,4.3,2792
Cust_2793,452-0-,brenda.smith@gmail.com,,Wyoming,Bahamas,Other,01-Apr-24,23-Oct-24,Platinum,Credit Card,Married,21-Mar-24,Active,20-Aug-24,Cust_2793,gmail.com,65,7794.05,250,6,3.2,2793
Cust_2794,727-984-5600,ralph.colon@outlook.com,,Nebraska,Anguilla,Male,01-Mar-24,23-Oct-24,Silver,Cash,Single,23-Oct-24,Active,18-Mar-24,Cust_2794,outlook.com,44,3119.1,415,5,1.3,2794
Cust_2795,474-252-0327,michael.cannon@gmail.com,,Pennsylvania,Korea,Female,23-Oct-24,23-Jun-24,Bronze,Cash,Others,07-Feb-24,Active,05-Mar-24,Cust_2727,gmail.com,44,1449.94,250,6,1.4,2795
Cust_2796,716-964-7027,alexander.wright@outlook.com,,Indiana,Guinea,Male,08-Apr-24,04-Jan-24,Silver,Cash,Others,23-Oct-24,Active,15-Aug-24,Cust_2796,outlook.com,44,4751.95,224,5,3.8,2796
Cust_2797,881-233-0533,julia.lawson@outlook.com,,Missouri,South Africa,Other,28-Aug-24,09-Jan-24,Others,Credit Card,Others,23-Jan-24,Active,19-May-24,Cust_2847,outlook.com,44,5288.75,250,6,1.6,2797
Cust_2798,311-248-4525,angela.malone@gmail.com,,Hawaii,Hong Kong,Female,13-Jan-24,23-Oct-24,Gold,PayPal,Others,25-Aug-24,Active,29-Mar-24,Cust_2798,gmail.com,44,788.27,347,4,2.9,2798
Cust_2799,526-334-9035,david.davis@outlook.com,,Maryland,Central African Republic,Female,13-Oct-24,25-Mar-24,Platinum,Debit Card,Married,23-Oct-24,Active,14-Aug-24,Cust_5636,outlook.com,49,4554.86,9,6,4.3,2799
Cust_2800,752-801-4079,jennifer.gibson@gmail.com,,North Dakota,Australia,Male,08-Jun-24,04-Oct-24,Others,Credit Card,Divorced,19-Aug-24,Inactive,09-Mar-24,Cust_2800,gmail.com,44,5025.36,23,5,2.9,2800
Cust_2801,976-305-4874,troy.snyder@gmail.com,,Oregon,Tokelau,Female,23-Oct-24,13-Jan-24,Bronze,Debit Card,Divorced,23-Oct-24,Inactive,06-Aug-24,Cust_3497,gmail.com,44,9114.33,250,10,2.9,2801
Cust_2802,953-798-1330,morgan.marshall@yahoo.com,,Kentucky,Haiti,Female,23-Oct-24,16-Mar-24,Gold,Cash,Others,23-Oct-24,Active,23-Aug-24,Cust_9845,yahoo.com,67,9152.82,250,11,1.5,2802
Cust_2803,754-270-6107,brandy.smith@gmail.com,,Idaho,Guyana,Female,17-Aug-24,23-Oct-24,Silver,Cash,Married,23-Oct-24,Active,04-May-24,Cust_2803,gmail.com,39,5573.55,381,6,2.9,2803
Cust_2804,725-221-4947,katherine.miller@gmail.com,,Nebraska,Guatemala,Male,27-Apr-24,23-Oct-24,Gold,Credit Card,Others,23-Oct-24,Active,10-May-24,Cust_3654,gmail.com,50,6460.93,250,6,2.9,2804
Cust_2805,485-223-9952,sean.thomas@gmail.com,,Florida,Venezuela,Female,01-Jun-24,23-Oct-24,Gold,Cash,Others,10-Jan-24,Active,24-Jul-24,Cust_2805,gmail.com,48,1997.46,165,6,1.3,2805
Cust_2806,382-483-0466,sara.clark@outlook.com,,Idaho,British Indian Ocean Territory (Chagos Archipelago),Other,06-Jun-24,23-Oct-24,Silver,Debit Card,Married,23-Oct-24,Active,23-Jun-24,Cust_2806,outlook.com,44,2800.67,178,6,2.9,2806
Cust_2807,550-823-6936,marie.smith@gmail.com,,Hawaii,Russian Federation,Female,23-Oct-24,23-Oct-24,Bronze,PayPal,Married,23-Oct-24,Inactive,28-Jun-24,Cust_5565,gmail.com,50,9103.1,34,5,2.9,2807
Cust_2808,001-493-9012,michael.parker@outlook.com,,Florida,Central African Republic,Other,30-Jan-24,10-Oct-24,Silver,PayPal,Others,23-Oct-24,Inactive,06-Apr-24,Cust_2808,outlook.com,68,4073.1,250,6,2.9,2808
Cust_2809,956-485-6306,james.alexander@outlook.com,,Indiana,Comoros,Other,01-Oct-24,12-Apr-24,Silver,PayPal,Others,23-Oct-24,Active,09-Jun-24,Cust_2209,outlook.com,44,3107.25,398,9,4.8,2809
Cust_2810,349-219-6709,sergio.mccullough@gmail.com,,Alaska,Nepal,Male,23-Oct-24,09-Jun-24,Platinum,Credit Card,Single,23-Oct-24,Active,02-May-24,Cust_2810,gmail.com,44,3140.46,250,4,4.6,2810
Cust_2811,942-328-8178,patrick.golden@yahoo.com,,Wisconsin,Israel,Other,27-Jan-24,23-Oct-24,Silver,Cash,Divorced,23-Oct-24,Active,15-Jul-24,Cust_2811,yahoo.com,44,9987.54,195,3,2.9,2811
Cust_2812,214-1-,deborah.white@outlook.com,,Indiana,Armenia,Other,21-Jul-24,24-Apr-24,Silver,Credit Card,Married,23-Oct-24,Inactive,11-Feb-24,Cust_2812,outlook.com,50,4811.34,250,7,3.9,2812
Cust_2813,913-300-8337,elizabeth.warren@gmail.com,,Alaska,Nepal,Female,23-Oct-24,22-Jun-24,Others,Debit Card,Others,04-Jun-24,Active,12-Sep-24,Cust_93,gmail.com,30,7108.89,250,6,2.9,2813
Cust_2814,352-272-4000,laura.anderson@yahoo.com,,Oklahoma,British Indian Ocean Territory (Chagos Archipelago),Other,06-Jun-24,14-Jun-24,Platinum,Debit Card,Single,15-Jun-24,Active,13-Oct-24,Cust_8899,yahoo.com,19,3605.7,250,7,3.8,2814
Cust_2815,914-618-5720,nathan.hale@yahoo.com,,California,Slovenia,Male,04-May-24,15-Apr-24,Bronze,Credit Card,Others,16-Feb-24,Active,24-Jun-24,Cust_866,yahoo.com,44,8523.37,347,1,1.9,2815
Cust_2816,674-481-5830,kelly.rose@outlook.com,,Georgia,Tunisia,Other,23-Oct-24,23-Oct-24,Silver,Credit Card,Divorced,23-Oct-24,Inactive,05-Feb-24,Cust_9191,outlook.com,32,1119.04,250,12,2.9,2816
Cust_2817,573-341-6034,jennifer.parrish@gmail.com,,Delaware,Spain,Female,23-Oct-24,15-Jun-24,Platinum,Cash,Others,09-Jul-24,Active,10-Oct-24,Cust_2817,gmail.com,44,9648.97,3,12,3.6,2817
Cust_2818,888-821-5674,makayla.harris@yahoo.com,,Massachusetts,Congo,Female,12-Jan-24,22-Jul-24,Bronze,Cash,Married,23-Oct-24,Active,03-Sep-24,Cust_2818,yahoo.com,38,9541.78,250,6,2.4,2818
Cust_2819,916-442-7642,jill.cross@yahoo.com,,West Virginia,Lithuania,Other,20-Aug-24,23-Oct-24,Bronze,Debit Card,Others,25-Apr-24,Inactive,11-Mar-24,Cust_2505,yahoo.com,39,2804.11,250,6,3.7,2819
Cust_2820,160-056-2318,alyssa.henry@gmail.com,,Utah,Guinea-Bissau,Female,23-Oct-24,11-Aug-24,Bronze,PayPal,Single,23-Oct-24,Active,18-Jul-24,Cust_2820,gmail.com,44,4233.33,240,6,2.9,2820
Cust_2821,196-620-7022,shawn.taylor@outlook.com,,Ohio,Sao Tome and Principe,Female,23-Oct-24,23-Oct-24,Gold,Cash,Married,15-Feb-24,Active,24-Feb-24,Cust_516,outlook.com,45,123.73,250,12,4.7,2821
Cust_2822,618-920-0143,lisa.shaffer@outlook.com,,Texas,Papua New Guinea,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Married,23-Oct-24,Inactive,17-Feb-24,Cust_2822,outlook.com,44,1072.51,250,6,2.9,2822
Cust_2823,001-804-3083,luke.snow@yahoo.com,,Iowa,Cote d'Ivoire,Male,01-Mar-24,23-Oct-24,Others,Credit Card,Divorced,18-Aug-24,Active,21-Jan-24,Cust_2823,yahoo.com,38,1327.95,252,11,2.9,2823
Cust_2824,951-274-5644,jason.jones@yahoo.com,,Montana,Bolivia,Male,23-Oct-24,23-Oct-24,Silver,PayPal,Others,18-Sep-24,Active,11-Sep-24,Cust_5197,yahoo.com,23,3176.46,250,1,1.7,2824
Cust_2825,001-880-2712,jamie.thompson@yahoo.com,,North Carolina,Martinique,Male,23-Oct-24,23-Aug-24,Bronze,Debit Card,Single,23-Oct-24,Active,14-May-24,Cust_8168,yahoo.com,50,376.07,53,6,2.9,2825
Cust_2826,479-577-7531,brandon.flores@yahoo.com,,Nevada,United States of America,Other,09-Apr-24,23-Oct-24,Gold,Credit Card,Single,23-Oct-24,Active,19-May-24,Cust_2826,yahoo.com,44,1039.83,250,5,2.9,2826
Cust_2827,253-528-4821,alan.lee@gmail.com,,Nevada,Ethiopia,Female,23-Mar-24,23-Oct-24,Gold,Debit Card,Others,10-Jul-24,Active,17-May-24,Cust_2122,gmail.com,46,530.76,16,6,2.9,2827
Cust_2828,686-209-7080,eric.williamson@yahoo.com,,Oregon,Cocos (Keeling) Islands,Other,23-Oct-24,23-Oct-24,Platinum,Debit Card,Others,23-Oct-24,Active,06-Sep-24,Cust_2832,yahoo.com,44,6575.54,250,7,1.5,2828
Cust_2829,195-653-9621,amy.diaz@gmail.com,,Oregon,Mongolia,Female,23-Oct-24,23-Oct-24,Gold,PayPal,Divorced,06-May-24,Active,02-Oct-24,Cust_2829,gmail.com,19,3738.99,250,6,1.2,2829
Cust_2830,600-240-7135,calvin.moore@outlook.com,,Michigan,Spain,Male,23-Oct-24,23-Oct-24,Bronze,Debit Card,Others,29-Apr-24,Active,16-Jun-24,Cust_2830,outlook.com,34,6841.07,250,6,2.9,2830
Cust_2831,766-908-9029,cathy.romero@outlook.com,,Texas,Saint Lucia,Other,23-May-24,22-Feb-24,Others,Credit Card,Divorced,27-May-24,Inactive,17-Sep-24,Cust_8168,outlook.com,60,8706.52,250,6,2.9,2831
Cust_2832,208-905-7455,aaron.ramirez@yahoo.com,,Massachusetts,British Virgin Islands,Male,06-Oct-24,23-Oct-24,Platinum,Credit Card,Divorced,23-Oct-24,Inactive,11-Feb-24,Cust_5144,yahoo.com,51,7934.62,250,6,2.8,2832
Cust_2833,684-491-7117,samuel.taylor@gmail.com,,Utah,Lesotho,Other,08-May-24,15-Sep-24,Others,Credit Card,Married,23-Oct-24,Active,10-Jan-24,Cust_4725,gmail.com,36,3198.61,311,2,4.9,2833
Cust_2834,800-374-0081,susan.bradley@yahoo.com,,Wisconsin,Slovenia,Female,23-Oct-24,23-Oct-24,Gold,Credit Card,Others,23-Oct-24,Inactive,10-Jul-24,Cust_2834,yahoo.com,44,6786.76,204,12,2.9,2834
Cust_2835,629-217-2334,kyle.brandt@outlook.com,,Hawaii,Estonia,Female,23-Oct-24,23-Oct-24,Silver,PayPal,Others,23-Oct-24,Inactive,10-Feb-24,Cust_8052,outlook.com,65,122.04,138,9,4,2835
Cust_2836,001-979-4301,dawn.molina@gmail.com,,Ohio,Malawi,Female,23-Oct-24,23-Oct-24,Others,PayPal,Married,08-Apr-24,Inactive,21-Jan-24,Cust_2296,gmail.com,44,2325.25,487,11,2.9,2836
Cust_2837,645-521-3896,stephanie.smith@yahoo.com,,Michigan,Heard Island and McDonald Islands,Male,23-Oct-24,10-Jan-24,Silver,PayPal,Married,17-Feb-24,Active,30-Mar-24,Cust_509,yahoo.com,68,1070.78,250,6,4.4,2837
Cust_2838,001-467-7904,gloria.gomez@yahoo.com,,Connecticut,Faroe Islands,Other,23-Oct-24,06-Sep-24,Bronze,Credit Card,Single,23-Oct-24,Active,25-Aug-24,Cust_8455,yahoo.com,44,3058.8,250,7,2,2838
Cust_2839,879-928-1689,andrea.miles@yahoo.com,,Utah,Tokelau,Male,17-Jun-24,23-Oct-24,Others,Debit Card,Divorced,23-Oct-24,Inactive,24-Jun-24,Cust_2839,yahoo.com,44,6772.43,250,6,3,2839
Cust_2840,958-590-7069,charles.sanchez@outlook.com,,Georgia,New Caledonia,Male,23-Oct-24,23-Oct-24,Bronze,PayPal,Single,23-Oct-24,Active,04-Jul-24,Cust_2840,outlook.com,25,5973.68,420,6,2,2840
Cust_2841,846-449-9427,shawn.mclaughlin@gmail.com,,New Hampshire,Timor-Leste,Female,23-Oct-24,23-Oct-24,Platinum,PayPal,Divorced,30-Jul-24,Active,03-Aug-24,Cust_2841,gmail.com,44,3397.67,250,4,2.6,2841
Cust_2842,312-350-1573,steven.estrada@outlook.com,,Rhode Island,Greece,Other,23-Oct-24,23-Oct-24,Others,Cash,Married,23-Jan-24,Active,03-Mar-24,Cust_3827,outlook.com,44,1054.62,250,12,2.9,2842
Cust_2843,161-834-9217,jimmy.george@yahoo.com,,Mississippi,Ghana,Female,23-Oct-24,02-Oct-24,Silver,Cash,Single,23-Oct-24,Active,05-Aug-24,Cust_9822,yahoo.com,44,1259.88,50,6,4.5,2843
Cust_2844,445-565-3706,janet.walsh@outlook.com,,West Virginia,Malta,Other,23-Oct-24,11-Aug-24,Gold,PayPal,Married,20-Apr-24,Active,16-Sep-24,Cust_3420,outlook.com,21,4404.17,250,6,2.9,2844
Cust_2845,699-588-5301,krystal.salazar@outlook.com,,New Hampshire,Maldives,Female,10-May-24,06-Mar-24,Silver,Debit Card,Single,17-Sep-24,Inactive,17-Jan-24,Cust_2845,outlook.com,44,7264.97,58,12,1.3,2845
Cust_2846,316-507-1772,jonathan.sanchez@gmail.com,,Massachusetts,Monaco,Male,05-Aug-24,05-Oct-24,Platinum,PayPal,Single,11-Jul-24,Inactive,16-Apr-24,Cust_266,gmail.com,52,1134.04,129,6,2.9,2846
Cust_2847,195-252-6797,randy.patton@outlook.com,,California,Iraq,Female,23-Oct-24,12-Oct-24,Silver,Cash,Single,24-Jan-24,Active,14-Jan-24,Cust_6533,outlook.com,31,2873.96,357,3,2.9,2847
Cust_2848,577-491-4077,theresa.sanchez@gmail.com,,Oklahoma,Saint Lucia,Other,18-Sep-24,26-Feb-24,Silver,PayPal,Divorced,23-Oct-24,Active,27-Mar-24,Cust_2848,gmail.com,69,6157.56,250,6,2.9,2848
